BIG;Bündnis für Innovation & Gerechtigkeit;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
Bündnis C;Bündnis C - Christen für Deutschland;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;neutral;0
PdH;Partei der Humanisten;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
DKP;Deutsche Kommunistische Partei;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
ABG;Aktion Bürger für Gerechtigkeit;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
dieBasis;Basisdemokratische Partei Deutschland;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;neutral;0
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
KLIMALISTE;Klimaliste Deutschland;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;neutral;0
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;neutral;0
PDV;Partei der Vernunft;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
PdF;Partei des Fortschritts;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;20;Die EU soll mehr Waffen für die Ukraine finanzieren.;stimme nicht zu;-1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme nicht zu;-1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
SPD;Sozialdemokratische Partei Deutschlands;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
AfD;Alternative für Deutschland;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme nicht zu;-1
DIE LINKE;DIE LINKE;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
FDP;Freie Demokratische Partei;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme nicht zu;-1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme nicht zu;-1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
Volt;Volt Deutschland;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
HEIMAT;Die Heimat;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;neutral;0
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme nicht zu;-1
PdH;Partei der Humanisten;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
DKP;Deutsche Kommunistische Partei;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
MLPD;Marxistisch-Leninistische Partei Deutschlands;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
ABG;Aktion Bürger für Gerechtigkeit;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
dieBasis;Basisdemokratische Partei Deutschland;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;neutral;0
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
KLIMALISTE;Klimaliste Deutschland;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
PDV;Partei der Vernunft;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme nicht zu;-1
PdF;Partei des Fortschritts;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;21;Die zulässige Menge an Fischen, die in EU-Gewässern gefangen werden dürfen, soll gesenkt werden.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
SPD;Sozialdemokratische Partei Deutschlands;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
AfD;Alternative für Deutschland;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
DIE LINKE;DIE LINKE;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
FDP;Freie Demokratische Partei;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;neutral;0
Volt;Volt Deutschland;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
HEIMAT;Die Heimat;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
Bündnis C;Bündnis C - Christen für Deutschland;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
PdH;Partei der Humanisten;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;neutral;0
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
DKP;Deutsche Kommunistische Partei;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
ABG;Aktion Bürger für Gerechtigkeit;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
dieBasis;Basisdemokratische Partei Deutschland;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;neutral;0
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
KLIMALISTE;Klimaliste Deutschland;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;neutral;0
PDV;Partei der Vernunft;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme nicht zu;-1
PdF;Partei des Fortschritts;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;22;Die Einfuhrzölle der EU auf chinesische Elektroautos sollen erhöht werden.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme nicht zu;-1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
SPD;Sozialdemokratische Partei Deutschlands;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
AfD;Alternative für Deutschland;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme nicht zu;-1
DIE LINKE;DIE LINKE;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
FDP;Freie Demokratische Partei;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;neutral;0
FAMILIE;Familien-Partei Deutschlands;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;neutral;0
Volt;Volt Deutschland;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
PIRATEN;Piratenpartei Deutschland;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
HEIMAT;Die Heimat;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme nicht zu;-1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme nicht zu;-1
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;neutral;0
Bündnis C;Bündnis C - Christen für Deutschland;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme nicht zu;-1
PdH;Partei der Humanisten;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;neutral;0
DKP;Deutsche Kommunistische Partei;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
MLPD;Marxistisch-Leninistische Partei Deutschlands;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
ABG;Aktion Bürger für Gerechtigkeit;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme nicht zu;-1
dieBasis;Basisdemokratische Partei Deutschland;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme nicht zu;-1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
KLIMALISTE;Klimaliste Deutschland;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
PDV;Partei der Vernunft;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;neutral;0
PdF;Partei des Fortschritts;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;23;Die EU soll sich dafür einsetzen, dass Schwangerschaftsabbrüche in allen Mitgliedstaaten straffrei möglich sind.;stimme zu;1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme zu;1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
SPD;Sozialdemokratische Partei Deutschlands;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
AfD;Alternative für Deutschland;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme zu;1
DIE LINKE;DIE LINKE;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
FDP;Freie Demokratische Partei;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
FREIE WÄHLER;FREIE WÄHLER;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
FAMILIE;Familien-Partei Deutschlands;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
Volt;Volt Deutschland;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
PIRATEN;Piratenpartei Deutschland;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
MERA25;MERA25 - Gemeinsam für Europäische Unabhängigkeit;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
HEIMAT;Die Heimat;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme zu;1
TIERSCHUTZ hier!;Aktion Partei für Tierschutz;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;neutral;0
Partei für schulmedizinische Verjüngungsforschung;Partei für schulmedizinische Verjüngungsforschung;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;neutral;0
BIG;Bündnis für Innovation & Gerechtigkeit;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
Bündnis C;Bündnis C - Christen für Deutschland;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
PdH;Partei der Humanisten;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
MENSCHLICHE WELT;Menschliche Welt - für das Wohl und Glücklichsein aller;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
DKP;Deutsche Kommunistische Partei;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
MLPD;Marxistisch-Leninistische Partei Deutschlands;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
SGP;Sozialistische Gleichheitspartei, Vierte Internationale;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
ABG;Aktion Bürger für Gerechtigkeit;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme zu;1
dieBasis;Basisdemokratische Partei Deutschland;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
BÜNDNIS DEUTSCHLAND;BÜNDNIS DEUTSCHLAND;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
BSW;Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
DAVA;Demokratische Allianz für Vielfalt und Aufbruch;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
KLIMALISTE;Klimaliste Deutschland;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
LETZTE GENERATION;Parlament aufmischen – Stimme der Letzten Generation;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
PDV;Partei der Vernunft;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
PdF;Partei des Fortschritts;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
V-Partei³;V-Partei³ - Partei für Veränderung, Vegetarier und Veganer;24;Es sollen wieder dauerhafte Grenzkontrollen zwischen den Mitgliedstaaten der EU stattfinden.;stimme nicht zu;-1
CDU / CSU;Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
GRÜNE;BÜNDNIS 90/DIE GRÜNEN;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
SPD;Sozialdemokratische Partei Deutschlands;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
AfD;Alternative für Deutschland;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme zu;1
DIE LINKE;DIE LINKE;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme zu;1
FDP;Freie Demokratische Partei;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme zu;1
FREIE WÄHLER;FREIE WÄHLER;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme zu;1
Tierschutzpartei;PARTEI MENSCH UMWELT TIERSCHUTZ;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
ÖDP;Ökologisch-Demokratische Partei - Die Naturschutzpartei;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme zu;1
FAMILIE;Familien-Partei Deutschlands;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
Volt;Volt Deutschland;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
PIRATEN;Piratenpartei Deutschland;25;Die Aufnahme neuer Staaten in die EU soll in allen Mitgliedstaaten durch Volksabstimmungen bestätigt werden müssen.;stimme nicht zu;-1
